ITEM_CODE,ITEM_NAME,DEPT,VALUE
179251,"ENVELOPE 162X229CM A5 50PCS 80GSM A5 YW",STATIONERY,848.7
179254,"ENVELOPE A4 50PCS 229X324CM 80 GSM BROWN YW",STATIONERY,118
177432,"OUTLIER  THE STORY OF SUCCESS REVELATORY",STATIONERY,59
187985,"COCA COLA CLASSIC GLASS BOTTLE 250ML 24",SUPERMARKET,10.99
187245,"POTOSKY ENGLISH LANGUAGE BASIC 5",STATIONERY,158
187254,"POTOSKY MATHEMATICS BASIC 6",STATIONERY,316
187308,"CURTAIN ROD ANTIQ BRAS 2BRAKET 120210CM M05210AB","HOME DECOR & TEXTILES",1161
185792,"STAEDTLER BALLPOINT PEN 50PCS WCUP 4320 MKP50",STATIONERY,230.3
185838,"CREED YELLOW GOLDEN ENERGY DRINK350ML 12",SUPERMARKET,44.85
183355,"CLOTHES DRYING STAND 60X103CM 78807 YWU","HOUSEWARE & KITCHENWARE",357
183402,"LUCKY STAR PILCHARDS IN TOMATO SAUCE 155G  24",SUPERMARKET,120.89
184336,"BAR SET 9PCS SS 52060","HOUSEWARE & KITCHENWARE",1071
183508,"ICE CHEST 45LTR PROXON SPORTS SERIES TPX2062","HOUSEWARE & KITCHENWARE",1698
184369,"NERO PRIME WATER 500ML  15",SUPERMARKET,206.01
185125,"SAIRO ROLLON ALO VERA 50ML 12",SUPERMARKET,436.81
185196,"SOFT  GENTLE ROLL ON CITRUS TWIST 50ML 6",SUPERMARKET,311.88
185199,"SOFT  GENTLE ROLL ON MAGNOLIA HUG 50ML 6",SUPERMARKET,103.96
184486,"LAUNDRY BASKET PLASTIC HL0042C  36","HOUSEWARE & KITCHENWARE",232.2
194621,"KIDS ABACUS TOY HCL O51001","TOYS AND ENTERTAINMENT",139.3
193291,"KIDS AMBULANCE TOY CAR OPP HCL","TOYS AND ENTERTAINMENT",69.99
192572,"GIFT BAG 18X23X10 7104","TOYS AND ENTERTAINMENT",87.89
193427,"FUTURE INNOVATORSTHE INTERNET OF THINGS 22X28CM",STATIONERY,479.9
193449,"SOLO ID CARD HOLDER  LANYARD PORTRAIT IDCP1",STATIONERY,119.88
193496,"GLASS STORAGE CONTAINER 1520ML DELICIOUS","HOUSEWARE & KITCHENWARE",279.3
190663,"PUFFY HIPPO 15CM 198G","TOYS AND ENTERTAINMENT",643.86
189702,"FANTA COCKTAIL PET 450ML  12",SUPERMARKET,8.99
190991,"3PCS BEDSHEET SET QN PR 230X230CM  ASTD","HOME DECOR & TEXTILES",1946
188860,"BATHMAT 50X80CM BM244 BEIGE CP","HOME DECOR & TEXTILES",59
189847,"GOLDEN PENNY NOODLES JOLLOF CHICKEN FLAVOUR 70G 40",SUPERMARKET,33.48
189852,"DOVE BABY BAR SOAP SENSITIVE MOISTURE 90G 48",SUPERMARKET,560.67
191119,"REALMAN SCENT EDP PURE ORIENTAL  100ML 30",SUPERMARKET,1154.93
189106,"GLOBE MAGNETIC LEVITATING WLIGHT 6 UFO DESIGN",STATIONERY,2198
200699,"COOKWARE 6PCS SET SSTEEL ZHNHROLAND HR1921","HOUSEWARE & KITCHENWARE",469
201901,"PEEVA COLA CARBONATED SOFT DRINK 350ML 20",SUPERMARKET,19.53
195595,"FOOD COVER METAL  605030","HOUSEWARE & KITCHENWARE",169
197860,"HEADPHONES DISNEY STITCH DY9955ST","ELECTRONICS & TELECOM",477
198239,"TCL WASHING MACHINE TT 101KG F211TT","ELECTRICAL APPLIANCES",2549
33964,"SERVING BOWL MELAMINE 10 INCHES ZHN C08210","HOUSEWARE & KITCHENWARE",231.2
40549,"HAPPY DELIGHT TROPICAL JUICE 200ML 24",SUPERMARKET,126.96
35250,"HERO APRICOT JAM 350G 12",SUPERMARKET,799.84
35880,"SNAPPLE APPLE 473ML  12",SUPERMARKET,41.99
35954,"MAXIM NEW LIQUID SOAP  45L  5",SUPERMARKET,200.97
207818,"EXERCISE BOOK NOTE 1 40SHEET 80PAGES",STATIONERY,13.47
29079,"PRIVATE MISS TEEN PAD  10X18 18",SUPERMARKET,34.98
42836,"DOVE SOAP BAR ORIGINAL 4X90GMS  12",SUPERMARKET,271.96
30927,"EASY MOUZOO COCKTAIL TETRAPACK JUICE 200ML 27",SUPERMARKET,565.47
43907,"MILKANA DAIRY DESSERT APRICOT 100G 4 PACK X 6",SUPERMARKET,-42.99
43908,"MILKANA DAIRY DESSERT MIXED BERRIES 100G 4PACK X 6",SUPERMARKET,257.94
23063,"CUSSONS BABY OIL MILDGENT 100ML 48",SUPERMARKET,424.66
37883,"GEURTS CHERRY JAM 450G 12",SUPERMARKET,751.84
24023,"VASELINE PJ BLUE SEAL ALOE VERA 250ML 36",SUPERMARKET,2807.46
39193,"KINDER BUENO WHITE CHOCOLATE 43G 120",SUPERMARKET,62.97
202560,"FROSTED HIGH BOWL 8 G207HM","HOUSEWARE & KITCHENWARE",568.8
206225,"KIVO STRAWBERRY 4 IN 1 GARI SOAKING MIX 60G  40",SUPERMARKET,8.37
74243,"TAMPICO MANGO FRUIT JUICE  300ML  12",SUPERMARKET,12.98
84874,"PAINTING 3D 60X120CM","HOME DECOR & TEXTILES",399
81329,"TASTY TOM TOMATO MIX SACHET 105KG  12",SUPERMARKET,434.39
76063,"SKIPPING ROPES 290M WITH HANDLES RP 01","SPORTS & FITNESS",17.99
76926,"FRESHDAYS NORMAL SCENTED PANTY LINER 24 LINERS  12",SUPERMARKET,458.83
89852,"SHINE  DISPOCUP 200CC  MIX COLORS 60SX50PCS  60",SUPERMARKET,263.67
86440,"WATER BOTTLE CELLO PURO GLISS 900ML","HOUSEWARE & KITCHENWARE",39.9
78275,"NASCO GAS COOKER 4B 60X55 WOVEN SNP 60SNAS60GRL","GAS COOKER & ACCESSORIES",-4889
64096,"YAZZ DUCHESS TOOTHBRUSH HARD BRISTLES  72",SUPERMARKET,172.89
57039,"GREENWORLD MOSQUITO COIL NONSMOKE   60",SUPERMARKET,851.29
69794,"CERES APPLE  200ML  24",SUPERMARKET,623.52
65115,"EXERCISE BOOK NOTE 3 96PAGES HARDCOVER",STATIONERY,20.99
52733,"CLOROX BLEACH  357L  3",SUPERMARKET,254.99
71448,"SERVING TRAY MELAMINE 16 INCHES ZHN B27016","HOUSEWARE & KITCHENWARE",798
71449,"DINNER PLATE MELAMINE 8 INCHES ZHN B27018","HOUSEWARE & KITCHENWARE",853.1
54533,"EVERPACK EVERGREEN TROLL FAMILY PACK 1X24    1",SUPERMARKET,143.98
54713,"SNAPPLE VARIETY PACK 591ML 24",SUPERMARKET,181.93
72670,"DEVA WC GEL LIME FRESH 750ML  18",SUPERMARKET,531.81
73055,"SURE WOMEN APA INVISIBLE AQUA SPRAY 250ML  6",SUPERMARKET,85.98
64089,"YAZZ MONARCH TOOTHBRUSH MEDUIM BRISTLE   72",SUPERMARKET,128.82
A794,"VOLTIC MINERAL WATER 750ML 12",SUPERMARKET,56.49
A797,"RAID CRAWLING INSECT KILLER SPRAY 300ML 24",SUPERMARKET,988.77
CL710,"TAKE AWAY CONTAINER 1000ML 195CMX132CMX75CM","HOUSEWARE & KITCHENWARE",46.8
S949,"KRIS HANDBODY LOTION ELEGANT YELLOW 100ML 72",SUPERMARKET,272.58
93389,"SIGN LOVE 21X10CM","HOME DECOR & TEXTILES",75.8
90619,"TRIDENT TROPICAL TWIST GUM 12 X 14 STICKS 12",SUPERMARKET,166.41
96183,"GREEN WORLD MACHINE REFILL STRAWBERRYBLUEBERRY 24",SUPERMARKET,472.89
96188,"PARIDOX ALATA SAMINA GEL SKIN TONER 500ML 20",SUPERMARKET,539.88
98428,"SERVING TRAY MELAMINE 17 INCHES ZHN 298175","HOUSEWARE & KITCHENWARE",986.7
94259,"NOURA SOAP  150G  48",SUPERMARKET,8.58
91457,"DON SIMON  ORANGE JUICE DRINK 500ML 12",SUPERMARKET,24.49
91534,"DETTOL SOAP SKINCARE  160G   48",SUPERMARKET,879.6
91538,"DETTOL SOAP ORIGINAL 160G   48",SUPERMARKET,1033.53
92203,"JUVER SELECCION  MANGO 200ML 24",SUPERMARKET,28.98
97596,"PASCUAL FLAVOURED YOGURT PINEAPPLE 125G 6",SUPERMARKET,99.98
99644,"PRINCESS ROLL ON ROSE 50ML  6",SUPERMARKET,179.82
92867,"TOYS BUBBLE GUN SET LX0305646","TOYS AND ENTERTAINMENT",85
02387,"PICCADILLY GEM BISCUITS 250G  15",SUPERMARKET,95.94
00361,"ZWAN CHICKEN LUNCHEON MEAT 340G 12",SUPERMARKET,727.86
00362,"ZWAN BEEF LUNCHEON MEAT 200G 12",SUPERMARKET,110.97
00365,"ZWAN CHICKEN HOTDOGS CAN 400G 12",SUPERMARKET,422.91
03486,"WELCHS 100 GRAPE  JUICE  473ML  12",SUPERMARKET,719.84
07208,"PRIMA LIQUID WASHING DETERGENT 45L 6",SUPERMARKET,599.94
09991,"GLUE RAT TRAP BOARD 16X215CM LY8802","HARDWARE & BUILDING MATERIAL",11.99
08835,"FAULTLESS HEAVY SPRAY STARCH LEMON 567G 12",SUPERMARKET,779.87
102311,"PEAK MILK POWDER  GREEN SACHET 350G 6",SUPERMARKET,143.97
102833,"AQUALIS GLYCERIN SOFTNESS BEAUTY SOAP 200G   36",SUPERMARKET,11.99
103889,"BLING DISINFECTANT GARDENIA 5L  4",SUPERMARKET,-57.99
104543,"FONTISSUE TOILET TISSUE 48 ROLLS  1",SUPERMARKET,174.99
105234,"MARILAN ROSQUINHAS RING BISCUITS COCONUT 300G 32",SUPERMARKET,30.98
107793,"GREEN WORLD AIR SPRAY AFRESHNER LAVENDER 300ML 24",SUPERMARKET,29.99
108131,"CURTAIN 52X84  W8GROMMET J2020828","HOME DECOR & TEXTILES",1668
108892,"MARILAN STRAWBERRY WAFER 80G  24",SUPERMARKET,65.61
108719,"XTRA JUICE  ROSE WATER 250ML  24",SUPERMARKET,47.45
109882,"LEARN WITH PHONICS BOOK",STATIONERY,377.1
117876,"MANILA A4 BROWN ENVELPOE 50PCS PACK",STATIONERY,325
118089,"BOWL 3PCS SET WLID CERAMIC T151002","HOUSEWARE & KITCHENWARE",916
119648,"MUTLU BIG ELBOW 400G  20",SUPERMARKET,129.9
117262,"DOMS COLOURED ERASERS 20PCS 7246",STATIONERY,165.6
110062,"ARTIFICIAL CHINESE ENKIANTHUS FLWER 88CM 20200923","HOME DECOR & TEXTILES",8.9
110194,"SERVING TRAY MELAMINE 20 INCHES ZHN A318205","HOUSEWARE & KITCHENWARE",598.5
110231,"HEX DUMBBELL HD15KG","SPORTS & FITNESS",1098
114611,"SPICE SET 4X210CC BURGPOWDBLUGREY CORN M208","HOUSEWARE & KITCHENWARE",29.7
110614,"SOUP PLATE 8 CAMBER BLACK IMPERIAL C2038318","HOUSEWARE & KITCHENWARE",4.9
115058,"SARA CORNED MEAT 400G 24",SUPERMARKET,1147.72
110730,"LA VONCE TOMATO MIX SACHET 70G  100",SUPERMARKET,107.31
113315,"BENNY BEEF SEASONING 17G 42",SUPERMARKET,9.95
111275,"TWININGS JASMINE GREEN TEA 20S  4",SUPERMARKET,135.98
111391,"MAGIC BOOK 2IN1 W10TITLES ED784",STATIONERY,126.4
111402,"EDUCATIONAL CHART W15TITLE HARD LAMINATED ED795",STATIONERY,1531.2
116647,"PRINCE VANILLA BISCUITS 130G  20",SUPERMARKET,246.81
115522,"KIDS DIY BLOCK STORAGE TABLE 58PCS MKM515542","TOYS AND ENTERTAINMENT",459
111844,"AKAI LED TV 65 SMART SAT UHD WBT LT6504T2S2SMT","ELECTRONICS & TELECOM",9599
125898,"LAV TUMBLER 6PCS SET LVLAL304F","HOUSEWARE & KITCHENWARE",79.8
128762,"MARKER FABRIC 12YRS LUXOR 4PCS 333004BC",STATIONERY,74.5
128792,"BALL PEN FOCUS ICY 07MM LUXOR 9PCS 17609BC",STATIONERY,118.8
128816,"STATIONARY SET HOMEOFFICE PACK LUXOR 8PC 13548CS",STATIONERY,438.9
126193,"ZOFLORA COUNTRY GARDEN 120ML  12",SUPERMARKET,1057.77
128896,"STAMP PAD REFILL 271695124083124090ELP",STATIONERY,97.5
126316,"HARIBO HAPPY COLA 154G  12",SUPERMARKET,119.96
128899,"BINDER CLIP E112 19MM 264871ELP",STATIONERY,44.1
128920,"STAPLE REMOVER NOSR45T 170790ELP",STATIONERY,1161.3
126467,"JUVER DISFRUTA PINEAPPLE DRINK 330ML 18",SUPERMARKET,14.49
128008,"DOMS METALLIC BRUSH PEN TRAVEL KIT 10 SHADES 8436",STATIONERY,438
128014,"DOMS REFILO LOP LCK PERMANENT MARKER PEN BLUE 8324",STATIONERY,2.9
126661,"LA SALUD  BLEACH WITH DETERGENT  PINE 5L 3",SUPERMARKET,232.47
122472,"AIRWICK REED DIFFUS WINTER BERRY WONDERLAND 33ML 5",SUPERMARKET,144.98
120995,"LITTLE HOUSE FLOWER STOVE TOY 04854","TOYS AND ENTERTAINMENT",459
124067,"LEMON PRESS PS CARINA BURGPOWDERBLUE 2MM  BG334","HOUSEWARE & KITCHENWARE",49.8
12418,"LACTASOY PLAIN SOYA MILK 500ML 12",SUPERMARKET,74.97
121683,"CURTAIN 52X90 BLKOUT EMB PINK 02PA6436C","HOME DECOR & TEXTILES",119
137773,"KIRKLAND 30 5PKS X 6PCS BATH TISSUE  5",SUPERMARKET,1070.93
138162,"CUSHION FILLER 45X45CM 450G","HOME DECOR & TEXTILES",99.8
138464,"HOLY INSECTICIDE SPRAY 750ML  24",SUPERMARKET,1274.7
134159,"KNOWLEDGE ENCYCLOPEDIA ANIMALS PACKET SET",STATIONERY,821.7
138605,"HAYHAY HEYO 162 24",SUPERMARKET,24.49
138606,"GOFRET WATER HAZELNUT 33G  24 X 6  144",SUPERMARKET,441.32
138789,"COLOUR PENCIL HALF SIZE 12SHADTIN PACKDOMS 8721",STATIONERY,14.9
135396,"APPLE GRANNY SMITH  TRAY 4 COUNT",SUPERMARKET,44.99
134398,"PLEDGE MULTISURFACE CLEANER SPRAY CLASSIC 250ML 6",SUPERMARKET,149.97
139265,"FLAMINGO EXTRA KLEEN VIRGIN TROLL 1X10 7",SUPERMARKET,46.99
135896,"FABER CASTELL BICOLOUR PENCIL SET OF 6 118106 FC",STATIONERY,14.9
139339,"ONIONTFM BAG",SUPERMARKET,594.83
130528,"CASSEROLE 3PCS SET CERAMIC GGK T90042","HOUSEWARE & KITCHENWARE",1832
130918,"COLGATE TOOTHBRUSH DOUBLE ACTION CHARCOAL VP  72",SUPERMARKET,1247.22
131071,"ROMAR REFILL AUTOM AIR FRESH CHERRY 250ML  6",SUPERMARKET,832.83
132409,"GIFT WRAP PAPER WHITEREDBEIGE 53X75CM SXX2351","TOYS AND ENTERTAINMENT",59.94
133194,"SHINE FACIAL TISSUE ECO 150PCS  36",SUPERMARKET,62.45
131359,"ACTIVITY BOOK EB 1011",STATIONERY,206.1
131467,"OBA EVAPORATED MILK 160G 48",SUPERMARKET,190.67
131642,"CAKE FONDANT CUTTER 3PCS SET A8113","HOUSEWARE & KITCHENWARE",34.2
146378,"UNIMAX TRIO DC RED PEN FBTDCRD32",STATIONERY,43.7
147026,"AIRWICK REFILL MED SUN  250ML 4",SUPERMARKET,111.98
147050,"CARNATION TEA CREAMER 18X10X29G 18",SUPERMARKET,1781.34
148829,"CAKE BOARD SQUARE 2MM 25CM OWN USE",SUPERMARKET,445
143205,"PARING KNIFE LEEZAMASTERCHEF 78  KR4","HOUSEWARE & KITCHENWARE",9.8
154612,"HOW TO WIN FRIENDS  INFLUENCE PEOPLE",STATIONERY,877.8
154771,"ASEDA BROWN RICE 2KG 10",SUPERMARKET,92.99
153850,"ACTIVITY BOOKS I CAN SOLVE",STATIONERY,1205.9
156882,"THE 7 HABITS OF HIGHLY EFFECTIVE PEOPLE",STATIONERY,245
156958,"BATH MAT YELLOW 50X80CM BM549","HOME DECOR & TEXTILES",149.7
154105,"BOWL 3PCS SET WLID CERAMIC DESIGNER T86011","HOUSEWARE & KITCHENWARE",693
157493,"MARSHAL MATH SET ABB",STATIONERY,16.9
149218,"AIRPRO NAPHTALENE BALLS COLOURED BIG 300G  60",SUPERMARKET,528.77
152113,"PETTY CASH VOUCHER",STATIONERY,47.6
149435,"WESTINGHOUSE GLASS STORAGE SET 3P RECT WCFC003506A","HOUSEWARE & KITCHENWARE",297
149440," LAV STEMWARE 3PCS SET LVMIS535A","HOUSEWARE & KITCHENWARE",648.7
150576,"LINC PENTONIC BALL PEN AST 3PCS SET BRT",STATIONERY,350
152138,"SINARLINE JUMBO PAD BLOCK WHITE WGLUE PD08652",STATIONERY,86.97
151036,"BIGOO APPLE DRINK 350ML 20",SUPERMARKET,244.11
149956,"PENCIL CASE SILICONE 19X7X5",STATIONERY,25.9
163119,"VIBE BODY LOTION CARROT 500ML 12",SUPERMARKET,79.98
166004,"SO FRESH MANGO FRUIT JUICE 1L 6",SUPERMARKET,158.94
165313,"PENTONIC FROST GEL PEN IN DISPENSER AST 100P 07MM",STATIONERY,23.4
160462,"CASSEROLE SOUP POT 3PCS SET  CERAMIC GGK T103013","HOUSEWARE & KITCHENWARE",1752
158034,"APPLE PINK LADY FRESH PACK",SUPERMARKET,-54.99
161840,"SOAP DISPENSER SET 3PCS GLASS YWU","HOUSEWARE & KITCHENWARE",349.3
159692,"JUKI NUTS  UNSALTED ROASTED CASHEWS 50G  30",SUPERMARKET,287.84
159744,"MUNCHEE MSC STRAWBERRY MILK BISCUITS 35G  72",SUPERMARKET,163.18
159806,"KIDS FLYING TOY TOP 818","TOYS AND ENTERTAINMENT",55
161043,"COLGATE TP CHARCOAL GENTLE CLEAN 210G 4X12  48",SUPERMARKET,419.88
158513,"FESTIVAL FROM CUVEE 0 VANILLA WINE DRINK 750ML 6",SUPERMARKET,50.99
159854,"STICKY NOTE 100X5 500SHEET ASSORTED COL 76X76MM",STATIONERY,183.2
160105,"MOTHER EVAPORATED MILK 400G 24",SUPERMARKET,231.48
16242,"GREENWORLD ECO CLEAN AFRESH ANTI TOBACC 500ML 12",SUPERMARKET,791.82
160374,"HELEMENS SPECIAL EGGS 15PCS PACK",SUPERMARKET,197.96
174420,"LETS CARRY ALONG MULTICOLOUR",STATIONERY,51.6
174462,"SALSALITO NACHO CREAMY CHEESE 80G 40",SUPERMARKET,758.77
174526,"BEL 7 STAR ENERGY DRINK 330ML 16",SUPERMARKET,12.76
171580,"MURDER ON THE ORIENT EXPRESS",STATIONERY,158
171639,"LAST SECRET OF THE SECRET ANNEX",STATIONERY,695
175016,"KIDS MORAL TALES 1 AESOPS FABLES 12 EB1366",STATIONERY,601.57
175130,"PEGS HEAVY DUTY 10PCS SET PLASTIC EVERPACK H328","HOUSEWARE & KITCHENWARE",159.9
175190,"SEARA CUT GREEN BEANS 800G 14",SUPERMARKET,854.81
175209,"SEARA FRENCH FRIES SHOESTRING 77MM  25KG 4",SUPERMARKET,124.99
174262,"BRISKFARM TOMATO MIX 56G  50",SUPERMARKET,91.54
166738,"COLOURING BOOKS",STATIONERY,8.9
166809,"ARIZONA CAN ENERGY HERBAL TONIC 650ML 24",SUPERMARKET,143.94
168211,"AKAI FRIDGE DD 303L RF075AC46D","ELECTRICAL APPLIANCES",6199
167120,"BEAUTY FORMULAS BLACKHEAD FACIAL SCRUB 150ML 12",SUPERMARKET,109.47
167128,"BEAUTY FORMULAS HONEY AND ALMOND FACIAL 150ML 12",SUPERMARKET,35.99
170084,"CLASSIC JAR CUBA NECK 800ML 80903","HOUSEWARE & KITCHENWARE",12.9
168417,"MUG 390ML 175923 RJK","HOUSEWARE & KITCHENWARE",17.7
170310,"KALYON POWDER DETERGENT LAVENDERMAGNOLIA 750GM 20",SUPERMARKET,459.8
170313,"KALYON POWDER DETERGENT LOVELY 750GM 20",SUPERMARKET,390.83
170314,"KALYON POWDER DETERGENT LOVELY 3KG 6",SUPERMARKET,664.93
180265,"SLOTTED TURNER PEAR WOOD HANDLE AA2138","HOUSEWARE & KITCHENWARE",1326.2
181859,"FABER CASTEL TRIFLOW BALL PEN 07MM 50P RED 340720",STATIONERY,113.1
177658,"LOWICZ UHT WHOLE MILK 35 1L 12",SUPERMARKET,69.98
178676,"CURTAIN BLACKOUT BEIGE 54X90 02PA7118B","HOME DECOR & TEXTILES",477
177993,"CHAIR WHITE PLASTIC 55X43X87CM PP126W",FURNITURE,339
179151,"KIDS GUITAR MUSIC TOY WLIGHT","TOYS AND ENTERTAINMENT",900
178318,"DZIRE PROJECTOR SCREEN ELECTRIC 84X84 PES84","ELECTRONICS & TELECOM",1899
179226,"SCHOOL NAME STICKER 175X25CM 10 OPP YW",STATIONERY,545.1
179252,"ENVELOPE A4 50PCS 229X324CM 80GSM WHITE COL YW",STATIONERY,472
185437,"BATHMAT PUFF MF 50X80CM BELLE BEIGE 01MA0616E","HOME DECOR & TEXTILES",948
186062,"WRITING TABLET LCD 85 8520A","TOYS AND ENTERTAINMENT",990
188001,"LAUNDRY BASKET WLID PLASTIC HL0073LC","HOUSEWARE & KITCHENWARE",49.9
187167,"CHEF KNIFE 8INCHES RJK IDA823KD0001","HOUSEWARE & KITCHENWARE",34.9
187247,"POTOSKY MATHEMATICS BASIC 1",STATIONERY,316
187281,"WEIGHT DISC 1133KG SFDISC25LB","SPORTS & FITNESS",798
187288,"CURTAIN ROD MATT BLACK 2BRAKET 120210CM A15210MB","HOME DECOR & TEXTILES",158
187314,"CURTAIN ROD POLIS CROM 2BRAKET 120210CM A07210PC","HOME DECOR & TEXTILES",903
186689,"NIVEA DEO SPRAY BLACKWHITE POWER MALE 200ML 12",SUPERMARKET,137.98
186692,"NIVEA DEO SPRAY DRY IMPACT MALE 200ML 12",SUPERMARKET,169.98
185821,"MCVITIES CHOCOLATE SHORTBREAD 100G  24",SUPERMARKET,335.88
185909,"STAEDTLER COLOUR PENCIL SET NORIS 12PC 185 MD12 02",STATIONERY,1045
185412,"CURTAIN BKT GROM COFF 2P 54X90 02PA7215D","HOME DECOR & TEXTILES",199
183303,"MEASURING JUG 250ML PLASTIC BG670","HOUSEWARE & KITCHENWARE",9.9
183981,"CERAMIC BOWL 6 ZBG31 RJK","HOUSEWARE & KITCHENWARE",245.1
183327,"ICECREAM LOLLY MOULD CACTUS PLASTIC BG692","HOUSEWARE & KITCHENWARE",38.7
184044,"BATH TOWEL 70X135CM","HOME DECOR & TEXTILES",49.9
184069,"COMFORT BLUE ULTRA  FABRIC CONDITIONER 20ML 30",SUPERMARKET,21.49
183432,"STRAINER ZHN 0938","HOUSEWARE & KITCHENWARE",38.7
183514,"WATER BOTTLE PULSE 850ML PHYM1005","HOUSEWARE & KITCHENWARE",14.9
183524,"WATER BOTTLE PICCOLO 1000ML PHY G1030","HOUSEWARE & KITCHENWARE",3312
183606,"CERAMIC COUPE DINNER PLATE 95 FLW95INCH RJK","HOUSEWARE & KITCHENWARE",179.1
184477,"LUNCH BOX PLASTIC HL0048C36","HOUSEWARE & KITCHENWARE",9.9
185328,"BATHMAT BLACK 50X80CM MP 1600GSM TR1967","HOME DECOR & TEXTILES",654
184603,"SOUP BOWL 7 CERAMIC STKLT SK02 RJK","HOUSEWARE & KITCHENWARE",37.8
182926,"SWIZZELS MIGHTY MIX 2X3KG",SUPERMARKET,999.96
193258,"NOX BALL PEN RED 2260312BOX",STATIONERY,26.28
193260,"BLIZZ GOLD BALL PEN BLACK 2640212BOX",STATIONERY,35.88
193270,"METALLIC PAINT MARKER 150306BOX",STATIONERY,77.4
194629,"SPRING TOY RAINBOW HCL O51009","TOYS AND ENTERTAINMENT",64.8
194659,"CERAMIC MUG 500ML MB342","HOUSEWARE & KITCHENWARE",51.6
194697,"FUFU BOWL CERAMIC 9INCHES 24BSH056","HOUSEWARE & KITCHENWARE",39.8
193365,"SENSE  SENSIBILITY POCKET CLASSIC",STATIONERY,39.8
193430,"INVENTORS AND DREAMERS ACTIVITY BOOK 22X28CM",STATIONERY,175.96
193431,"INFLUENCERS WHO CHANGED THE WORLD 22X28CM",STATIONERY,431.91
193458,"SOLO FLIP NOTE 222X1440CM 160 PAGES FN033",STATIONERY,24.99
193463,"SOLO DESK ORGANIZER DL102",STATIONERY,128.97
193477,"DOOR MAT RUBBER PP 16MM ASTD 50X80CM","HOME DECOR & TEXTILES",325
193006,"CAN OPENER ZHN B15A","HOUSEWARE & KITCHENWARE",24.9
195227,"BOUNCY BALL 6CM ASSTD DESIGN HCL O51053","TOYS AND ENTERTAINMENT",63.6
192343,"RULER 30CM MF20103",STATIONERY,196
189897,"DOVES ADVANCE CARE ROLL ON ORIGINAL 72HRS 50ML 6",SUPERMARKET,647.73
191059,"REALMAN DEO ROLL ON PURE NEROLI 50ML 48",SUPERMARKET,251.88
190608,"HAPPY BIRTHDAY HANGING","TOYS AND ENTERTAINMENT",178.5
19939,"ORANCO 50G 10TABSBOX X 20   200",SUPERMARKET,50.97
200306,"HH HOT DOG 10 SAUSAGES 425G 24",SUPERMARKET,620.77
200358,"INGLISH DELUX BLADE DISPOBLE  RAZOR 5 60POUCH",SUPERMARKET,8.79
200392,"REXONA DEO STICK ANTIBACTERIAL 40ML 6",SUPERMARKET,89.98
200781,"COOKWARE SET  14PCS FALU ZHNBAROLY 180823","HOUSEWARE & KITCHENWARE",-1299
196031,"SOFT BALL OCTOPUS HAIRBALL SLL22","TOYS AND ENTERTAINMENT",16.9
195415,"BOOST ENERGY LEMON AND LIME CAN 250ML 24",SUPERMARKET,142.89
40546,"HAPPY DELIGHT MULTI FRUIT JUICE 150ML 24",SUPERMARKET,102.96
21153,"EVERPACK PARTY TIME PLASTIC CUPS 200CC100PCS  30",SUPERMARKET,12.49
21300,"FAULTLESS HEAVY SPRAY STARCH ORIGINAL  567G 12",SUPERMARKET,707.88
30034,"MR MUSCLE  TOILET POWER 750ML  12",SUPERMARKET,74.99
30632,"SANKOFA PLANTAIN CHIPS LIGHTLY SALTED 50G  25",SUPERMARKET,179.88
36985,"IRISH SPRING ORIGINAL SOAP 1063G 18X3PACK 18",SUPERMARKET,863.84
22068,"MENTOS CHEWY DRAGEES FRUIT 14 PCS 24 ROLLS X 8 192",SUPERMARKET,41.96
37659,"DEVA POWER BLEACH  5L 4",SUPERMARKET,95.49
22339,"YOMI YOGHURT VANILLA FLAVOUR 360ML 12",SUPERMARKET,105
24026,"VASELINE PJ BLUE SEAL ORIGINAL 100ML 12",SUPERMARKET,224.91
45986,"WATER BOTTLE  600ML PLASTIC YWU","HOUSEWARE & KITCHENWARE",9.9
46602,"PARIDOX FRESH ALATA SAMINA SOAP LEMON 500G  20",SUPERMARKET,747.83
25199,"MRS BECTORS DIGESTIVE COOKIES 250G 12",SUPERMARKET,19.99
32786,"EASY MOUZOO MANGO TETRAPACK 200ML 27",SUPERMARKET,153.72
46884,"SERVING BOWL MELAMINE 10 INCHES ZHN C03510","HOUSEWARE & KITCHENWARE",824.4
33502,"MYSTIC ORCHARD AUTO REFILL  LAVENDER   12",SUPERMARKET,119.97
40092,"7UP SUGARFREE CARBONATED DRINK 330ML 24",SUPERMARKET,155.88
202510,"MONTY MOON CHIPS TOMATO 25G  50",SUPERMARKET,119.6
202555,"FROSTED GRILL PLATE 12 F019105M","HOUSEWARE & KITCHENWARE",872
202627,"PLATE 10 G3300610","HOUSEWARE & KITCHENWARE",928.8
204275,"SIGMA WASHING MACHINE TT 15KG WMS150TT","ELECTRICAL APPLIANCES",3199
205529,"MILKY MIST SWEETEND CONDENSED MILK 200G  48",SUPERMARKET,1221.53
204558,"MARILAN BISC AGUA E SAL 140G  40",SUPERMARKET,232.12
79293,"CADELMONTE EXTRA VIRGIN OLIVE OIL 500ML 12",SUPERMARKET,119.99
80160,"TOOTHBRUSH CUP RACK  SUCTION R5030 RJK","HOUSEWARE & KITCHENWARE",239.4
