SHOP_CODE,ITEM_CODE,ITEM_NAME,AUDIT_QTY,ERP_QTY,DEPT,PRICE,DIFF,"DIFF VALUE"
LCC,151523,"GALAXY  CONCEPT MIST ETERNAL 250ML 12",12,12,SUPERMARKET,47.99,0,0
LCC,153336,"EXERCISSE BOOK NOTE 1 BOND 40L WMELCOM COVER",17,17,STATIONERY,4.9,0,0
LCC,162392,"CAN FANTA COCKTAIL  330ML 24",219,220,SUPERMARKET,10.49,-1,-10.49
LCC,174977,"HEADSHOULDERS SHAMPOO CITRUS  400ML  6",1,1,SUPERMARKET,99.99,0,0
LCC,174489,"DOMS OIL PASTELS 50SHADE 80236",5,5,STATIONERY,55,0,0
LCC,168095,"FILLED CUSHION P JAQUARD 45X45CMTAUPE DC253",11,11,"HOME DECOR & TEXTILES",119,0,0
LCC,183435,"TUMBLER GLASS EMBOSSED 400ML 3PCS SET 3GS01 RJK",87,81,"HOUSEWARE & KITCHENWARE",34.9,6,209.4
LCC,195595,"FOOD COVER METAL  605030",50,52,"HOUSEWARE & KITCHENWARE",16.9,-2,-33.8
LCC,98591,"EVERYDAY PORK SAUSAGE 500G 20",24,23,SUPERMARKET,41.99,1,41.99
LCC,92255,"KLEESOFT PERFUMED WASHING POWDER 420G   12",4,8,SUPERMARKET,15.99,-4,-63.96
LCC,92672,"CAKE BOARD ROUND 12CM THICKNESS 45CM YWU",28,29,"HOUSEWARE & KITCHENWARE",24.9,-1,-24.9
LCC,95692,"ODEX BLEACH  LEMON 4L  4",3,3,SUPERMARKET,93.99,0,0
LCC,116634,"SAIDA NOISETTE HAZELNUT WAFER  65G   28",46,55,SUPERMARKET,5.99,-9,-53.91
LCC,127965,"TIGHTS SHORTS WOMEN SEAMLES RIBED ACTIVE NPS BK225",6,6,"GARMENTS AND FOOTWEAR",69,0,0
LCC,132373,"GIFT WRAP PAPER WHITEBLUE 2PCS 70X100CM LXX3022",16,15,"TOYS AND ENTERTAINMENT",10.99,1,10.99
LCC,148802,"WASHING MACHINE RACK SAILBOAT METAL YWU",2,2,"HOUSEWARE & KITCHENWARE",199,0,0
LCC,155858,"CUP WSTRAW 450ML PLASTIC L00899",4,2,"HOUSEWARE & KITCHENWARE",12.9,2,25.8
LCC,152261,"MCBERRY PURE DELIGHT BITE MILK CREAM WAFER 13G 72",20,49,SUPERMARKET,1.29,-29,-37.41
LCC,163638,"KISS APPLE SPARKLING DRINK 750ML  6",9,9,SUPERMARKET,42.99,0,0
LCC,162761,"CERAMIC BOWL 3PCS SET 75012502000ML T103047",6,6,"HOUSEWARE & KITCHENWARE",169,0,0
LCC,159187,"METALIC BALLON 50PCS PLASTIC 28G",1,1,"TOYS AND ENTERTAINMENT",44.99,0,0
LCC,159804,"RUBBER BAND YELLOW 500G 3865CM",5,5,STATIONERY,48.9,0,0
LCC,169162,"DERRBY SHAVING STICK BANYO PK5  14",19,18,SUPERMARKET,18.99,1,18.99
LCC,170277,"KIDS MOTOR BIKE TOY SPIDER",11,12,"TOYS AND ENTERTAINMENT",29.99,-1,-29.99
LCC,167958,"CHRISTMAS ORNAMENT 20PCS 4CM",25,25,"HOME DECOR & TEXTILES",37.9,0,0
LCC,167969,"CHRISTMAS ORNAMENT 4PCS 8CM",24,24,"HOME DECOR & TEXTILES",39.9,0,0
LCC,181965,"LUNCH BOX INSULATED SS 700ML MYQ9308",12,13,"HOUSEWARE & KITCHENWARE",129,-1,-129
LCC,186954,"LEMON SQUEEZER 22CM 400GM ALUMINUM  YWU",27,27,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,183277,"TUMBLER 6PCS SET 400ML FLORIDA BW 14714 RJK",11,11,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,183278,"TUMBLER 6PCS SET 560ML PINOT BW 18020 RJK",5,4,"HOUSEWARE & KITCHENWARE",69,1,69
LCC,192968,"CHOPPING BOARD SSTEEL ZHN C111",11,11,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,194973,"TONG SILICONE ZHN HR22PC12DS",1,1,"HOUSEWARE & KITCHENWARE",12.9,0,0
LCC,190081,"LAMP PORTABLE MULTIFUNCTION",16,16,"ELECTRICAL APPLIANCES",109,0,0
LCC,202553,"FROSTED PLATE 14 B16295M",31,31,"HOUSEWARE & KITCHENWARE",8.9,0,0
LCC,86918,"NUTRISNAX OATS DIGESTIVE BISCUITS 70G  36",18,38,SUPERMARKET,5.59,-20,-111.8
LCC,CL759,"CRISPER CONTAINER RND 2000ML 16CMX14CM",24,22,"HOUSEWARE & KITCHENWARE",7.9,2,15.8
LCC,96986,"BALL PEN FEATHER DESIGN",72,1072,STATIONERY,2.9,-1000,-2900
LCC,95802,"AMALFI  SHAVING FOAM SPRAY 250ML  6",5,5,SUPERMARKET,35.99,0,0
LCC,07022,"YAZZ  TISSUE NAPKINS",56,42,SUPERMARKET,6.99,14,97.86
LCC,110064,"ARTIFICIAL BALL FLOWER 3BUNCH 64CM 20200925",1,1,"HOME DECOR & TEXTILES",16.9,0,0
LCC,110203,"SENATOR THERMAL BOTTLE 1L BLK SILV FRC K3064414",1,1,"HOUSEWARE & KITCHENWARE",399,0,0
LCC,149451,"LAV TUMBLER 3PCS SET LVVLR354A",46,42,"HOUSEWARE & KITCHENWARE",39.9,4,159.6
LCC,166533,"BATH SHEET 80X160CM NAVY ZTC650WTNV",8,8,"HOME DECOR & TEXTILES",229,0,0
LCC,160838,"WINDOW SHADE BLACKOUT ROLLER 452200X200CM",4,4,"HOME DECOR & TEXTILES",459,0,0
LCC,160888,"DINNER PLATE MELAMINE 10 INCHES FEILU 82105",36,38,"HOUSEWARE & KITCHENWARE",18.9,-2,-37.8
LCC,168731,"CURTAIN P VELVET FOILED 54X84 MINT 25FV5",4,4,"HOME DECOR & TEXTILES",209,0,0
LCC,167762,"COOKWARE 6PCS SET 2MM STEEL HROLAND HR1316 RJK",5,5,"HOUSEWARE & KITCHENWARE",499,0,0
LCC,182059,"CASSEROLE FANCY DLX SET 2PCS 10001500ML",5,5,"HOUSEWARE & KITCHENWARE",149,0,0
LCC,182409,"COOKWARE SET 7PCS PALU ZHNBLY OL570",1,1,"HOUSEWARE & KITCHENWARE",749,0,0
LCC,186670,"LUNCH BOX ROUND 1200ML PLASTIC RJK YH330",11,12,"HOUSEWARE & KITCHENWARE",44.9,-1,-44.9
LCC,186684,"NIVEA DEO SPRAY DRY COMFORT FEMALE 200ML 12",24,11,SUPERMARKET,68.99,13,896.87
LCC,186919,"BATHMAT 50X80CM D4 CT ASTD 4COLORS JBT52206",23,23,"HOME DECOR & TEXTILES",49,0,0
LCC,187115,"CHOCOLATE MOULD",15,13,"HOUSEWARE & KITCHENWARE",29.9,2,59.8
LCC,19387,"HUGGIES BABY WIPES NATURAL CARE ALOE VERA 48S 10",12,12,SUPERMARKET,24.99,0,0
LCC,192685,"GIFT BAG MEDIUM 210G 26X32X125 KR1070M13",13,12,"TOYS AND ENTERTAINMENT",14.99,1,14.99
LCC,190727,"HOOK 8PCS SET METAL UTILITY YWU",230,230,"HOUSEWARE & KITCHENWARE",8.9,0,0
LCC,37659,"DEVA POWER BLEACH  5L 4",2,2,SUPERMARKET,95.49,0,0
LCC,202604,"PERK COCONUT COOKIES 70G  36",36,43,SUPERMARKET,10.99,-7,-76.93
LCC,76902,"UNOLI MAYONNAISE 500ML  12",13,12,SUPERMARKET,44.99,1,44.99
LCC,92204,"JUVER SELECCION  RED GRAPE UVA TINTA 200ML 24",27,27,SUPERMARKET,15.99,0,0
LCC,99699,"ICECUBE TRAY 2PCS SET PLASTIC 311 YWU",5,6,"HOUSEWARE & KITCHENWARE",14.9,-1,-14.9
LCC,109219,"NASCO FRIDGE SD 93L SILVER NASF110S",1,1,"ELECTRICAL APPLIANCES",1699,0,0
LCC,115168,"VOLTPLUS EXTENSION SOCKET 4W2M ISWIT VPEC4W2MMS",2,2,"ELECTRICAL APPLIANCES",149,0,0
LCC,113150,"COLGATE TOOTHBRUSH ZIGZAG CHARCOAL 6X12  72",29,35,SUPERMARKET,20.99,-6,-125.94
LCC,114769,"FANICE VANILLA  CHOCOLATE DOUBLE TREAT 2L 1",6,7,SUPERMARKET,82.99,-1,-82.99
LCC,125239,"DESTELLO  LIQUID DISHWASH LEMON 750ML  16",3,3,SUPERMARKET,39.99,0,0
LCC,126205,"AIRPRO HANGING BOTTLE AFRESHNER D OFF COOL 10ML 12",13,13,SUPERMARKET,35.99,0,0
LCC,126681,"WALL CLOCK SAKURA 278X278X41 2951",7,7,"HOME DECOR & TEXTILES",65,0,0
LCC,128772,"MARKER WHITEBOARD 650 12YRS LUXOR 4PCS 33004BC",17,17,STATIONERY,21.9,0,0
LCC,122217,"AIRPRO TOUCH SPRAY AIRFRSHNER FRVANILLA 36ML 6",7,6,SUPERMARKET,36.99,1,36.99
LCC,132938,"DINNER PLATE MELAMINE 8 INCHES FEILU 85125",44,41,"HOUSEWARE & KITCHENWARE",18.9,3,56.7
LCC,153820,"ACTIVITY BOOK SCIENCE 22CMX28CM",24,24,STATIONERY,40.9,0,0
LCC,156699,"CAN OPENER SSTEEL YWU",30,11,"HOUSEWARE & KITCHENWARE",42.9,19,815.1
LCC,151385,"STUFFED TOYS ASSORTED 2025CM",8,8,"TOYS AND ENTERTAINMENT",43.99,0,0
LCC,164666,"VARTA BATTERY RECHARGABLE AAA2",27,27,"ELECTRICAL APPLIANCES",129,0,0
LCC,166381,"COLANDER WSIDE HANDLES 285CM SSTEEL XY2314",31,32,"HOUSEWARE & KITCHENWARE",39.9,-1,-39.9
LCC,163136,"DZIRE DRY IRON 10001200W DID507B",7,7,"ELECTRICAL APPLIANCES",175,0,0
LCC,160105,"MOTHER EVAPORATED MILK 400G 24",14,14,SUPERMARKET,19.29,0,0
LCC,161033,"CHANDELIER GOLD CRYSTAL 6067400",1,1,"HOME DECOR & TEXTILES",1299,0,0
LCC,167056,"BASKET PLASTIC 59141",4,4,"HOUSEWARE & KITCHENWARE",69,0,0
LCC,179149,"KIDS GUITAR 23",3,3,"TOYS AND ENTERTAINMENT",89,0,0
LCC,186081,"WHISKEY GLASS SET 6PCS 330ML AMBER L35106 RJK",4,14,"HOUSEWARE & KITCHENWARE",59,-10,-590
LCC,18372,"PRINCESS COCOA BUTTER LOTION 400ML  4",8,8,SUPERMARKET,25.99,0,0
LCC,183275,"COCKTAIL 6PCS SET 300ML MOZ  PJ 21611 RJK",15,15,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,194173,"COLGATE TB DOUBLE ACTION  HERBAL 1 PK 10X12 120",160,161,SUPERMARKET,9.49,-1,-9.49
LCC,190082,"LAMP PORTABLE MULTIFUNCTION",15,15,"ELECTRICAL APPLIANCES",159,0,0
LCC,190662,"PUFFY BALL 17CM 240G 6PCS",14,14,"TOYS AND ENTERTAINMENT",44.99,0,0
LCC,200843,"COOKING POT WLID 20CM FALU ZHNBAROLY 8102120",1,1,"HOUSEWARE & KITCHENWARE",229,0,0
LCC,87638,"LORD 11 TWIN DISPOSABLE RAZORS 5RAZORS  40",23,23,SUPERMARKET,7.99,0,0
LCC,96184,"GREEN WORLD MACHINE REFILL LAVENDERCHAMOMILE  24",24,23,SUPERMARKET,40.99,1,40.99
LCC,114228,"BLING CITRUS KITCHEN CLEANER 5L  4",3,3,SUPERMARKET,79.49,0,0
LCC,129298,"STRAINER COLLAPSIBLE STALKED L00572",24,25,"HOUSEWARE & KITCHENWARE",19.9,-1,-19.9
LCC,131899,"TOUCH MULTIPURPOSE CLEANS  FRESHNES 750ML  12",13,13,SUPERMARKET,13.99,0,0
LCC,156598,"ARTIFICIAL PLANT 2M",3,3,"HOME DECOR & TEXTILES",849,0,0
LCC,162823,"CURTAIN JACQUARD 54X90 IVORY S1301",15,15,"HOME DECOR & TEXTILES",139,0,0
LCC,158104,"COLANDER WSIDE HANDLE  28X25X10CM PP52600",14,14,"HOUSEWARE & KITCHENWARE",18.9,0,0
LCC,172968,"ARIEL HIGH STUD SPRING 1KG  12",1,3,SUPERMARKET,56.99,-2,-113.98
LCC,166612,"COFFEE TABLE WMIRROR TOP BLACK ESPANHA",1,1,FURNITURE,779,0,0
LCC,186722,"FRYING PAN SSTEEL 24CM HR1041",4,4,"HOUSEWARE & KITCHENWARE",159,0,0
LCC,200471,"WOK 28CM PALU ZHNBLY 811201C28",9,9,"HOUSEWARE & KITCHENWARE",229,0,0
LCC,202403,"BINATONE BLENDER 2L 800W BLG808",4,4,"ELECTRICAL APPLIANCES",729,0,0
LCC,76436,"COSMETIC MIRROR",1,0,SUNDRY,59,1,59
LCC,90117,"HAND MIRROR WHANDLE YWU",12,12,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,88154,"BIFA NIKS CHOC BAR CARAMEL 50GR  6X24 144",62,63,SUPERMARKET,6.99,-1,-6.99
LCC,81277,"SHINE QUEEN SIZE JUMBO ROLL 2PLY  12",12,12,SUPERMARKET,24.49,0,0
LCC,CL743,"OHEMA CASSEROLE 2000ML 27CMX21CMX16CM",3,2,"HOUSEWARE & KITCHENWARE",28.9,1,28.9
LCC,98710,"GALAXY SPARKLING WINE FRUIT COCKTAI DRINK 750ML 12",63,64,SUPERMARKET,57.99,-1,-57.99
LCC,94744,"FRIDGE BOTTLE 1000ML CELLO VENUS",25,14,"HOUSEWARE & KITCHENWARE",10.9,11,119.9
LCC,95900,"AMALFI  BODY SPRAY COOL SEA  150ML  8",7,7,SUPERMARKET,30.99,0,0
LCC,106813,"SHINE GARBAGE BAGS 90L   10   12",37,38,SUPERMARKET,28.99,-1,-28.99
LCC,118785,"PREDATOR ENERGY DRINK 350ML 12",23,23,SUPERMARKET,5.99,0,0
LCC,128934,"SUPER GLUE STICKO 1G 273644",47,94,STATIONERY,4.9,-47,-230.3
LCC,126094,"HAPPY FULL WORM 70G  48",26,63,SUPERMARKET,9.99,-37,-369.63
LCC,137492,"BUMBLE BABY WET WIPES 100 PCS ROSE DREAM  12",15,15,SUPERMARKET,26.99,0,0
LCC,148404,"PLACEMAT GOLDSILVER 6PCS",18,18,"HOME DECOR & TEXTILES",79,0,0
LCC,147134,"PLATINUM SUNFLOWER OIL 850ML X 12",871,881,SUPERMARKET,36.99,-10,-369.9
LCC,145119,"DUSTBIN FALA BLKGLD SWING 30L 35X29X 54CM PP60807",6,7,"HOUSEWARE & KITCHENWARE",189,-1,-189
LCC,156226,"CASTILLO DE LANDA SWEET RED WINE 11 VOL 750ML 12",25,26,SUPERMARKET,79.99,-1,-79.99
LCC,153847,"COLOURING AND FUN CUTE TODDLERS",12,12,STATIONERY,85,0,0
LCC,164636,"STIR FRY PAN 28CM 29MM FGDDALU PEDRINI02PE1505 RK",8,8,"HOUSEWARE & KITCHENWARE",199,0,0
LCC,170079,"CONTAINER CLICK AND LOCK 360ML 303 17331",5,5,"HOUSEWARE & KITCHENWARE",18.9,0,0
LCC,169320,"AKAI HIFI SPEAKER 40W RECHAR WLMIC HT028A2614",1,1,"ELECTRONICS & TELECOM",1399,0,0
LCC,168658,"TOP CHOCO BANANA SPREAD  650G  12",4,4,SUPERMARKET,53.99,0,0
LCC,181964,"CHIPSER 2IN 1 MYQ9307",3,4,"HOUSEWARE & KITCHENWARE",39.9,-1,-39.9
LCC,180227,"PRINCESS HAND SOAP ANTIBACTERIAL ROSE 500ML  4",29,29,SUPERMARKET,22.99,0,0
LCC,182396,"WOK PAN 28CM PALU ZHENAN BLY 102628",20,20,"HOUSEWARE & KITCHENWARE",159,0,0
LCC,186905,"FOOD CONTAINER 4PCS SET SQUARE PLASTIC 8538 YWU",2,2,"HOUSEWARE & KITCHENWARE",129,0,0
LCC,186979,"HAPPY BIRTHDAY SHOULDER STRAP 2PCS",7,7,"TOYS AND ENTERTAINMENT",24.9,0,0
LCC,185378,"4PCS BEDSHEET SET K 270X250CM PRINT ASS 03BT1033",18,19,"HOME DECOR & TEXTILES",159,-1,-159
LCC,192663,"GIFT BAG LARGE 210G 32X42X115 KRB13683L14",11,12,"TOYS AND ENTERTAINMENT",10.99,-1,-10.99
LCC,188753,"CARLTON TROLLEYCASE WWHEEL 8W ENFIELD MD",1,1,LUGGAGE,599,0,0
LCC,190929,"JAMAA DETERGENT POWDER 45KG 3",4,4,SUPERMARKET,119.99,0,0
LCC,45798,"MICROWAVE POTATO BAKER YWU",5,5,"HOUSEWARE & KITCHENWARE",2.9,0,0
LCC,204538,"SIPPER BOTTLE INSULATED HCVB2018",22,22,"HOUSEWARE & KITCHENWARE",85,0,0
LCC,72101,"COLGATE TB DOUBLE ACTION MEDIUM VALUE PACK   72",47,49,SUPERMARKET,13.49,-2,-26.98
LCC,54069,"AKAI GAS STOVE 3B GC019A8302",6,6,"GAS COOKER & ACCESSORIES",409,0,0
LCC,97183,"RACING TOY FRICTION CAR TY258",13,14,"TOYS AND ENTERTAINMENT",69,-1,-69
LCC,117037,"ICE CUBE TRAY SET 2PCS COOL DHAMAKA MYQ91702",27,27,"HOUSEWARE & KITCHENWARE",29.9,0,0
LCC,146986,"VARTA BATTERY LONGLIFE AAA BLISTER 4",27,27,"ELECTRICAL APPLIANCES",55,0,0
LCC,157617,"DUSTBIN QUATRO GREY SWING 12L 26X24X35CM PP60704",8,8,"HOUSEWARE & KITCHENWARE",99,0,0
LCC,152050,"MEGAPHONE 130X150MM CA150U",3,3,"ELECTRONICS & TELECOM",249,0,0
LCC,160316,"PYREX ROASTER WLID RECTANGLE 22L 343P0003646",1,1,"HOUSEWARE & KITCHENWARE",129,0,0
LCC,168764,"CURTAIN P JAQUARD 54X84 BLUE 25TH10",1,1,"HOME DECOR & TEXTILES",189,0,0
LCC,168839,"BULLET SET 24PCS BLUE EVA MX0232545",22,22,"TOYS AND ENTERTAINMENT",18.9,0,0
LCC,169001,"NASCO FRIDGE DD 210L DISP NASF2250FLD",1,1,"ELECTRICAL APPLIANCES",4099,0,0
LCC,187957,"DECORATIVE ACCESSORY",4,4,"HOME DECOR & TEXTILES",99,0,0
LCC,194970,"LADLE SLOTTED TURNER SILICONE ZHN HR22PC14DS",19,22,"HOUSEWARE & KITCHENWARE",8.9,-3,-26.7
LCC,192051,"BBQ UNIT TABLE TYPE LDS30082025C",6,6,"HOUSEWARE & KITCHENWARE",259,0,0
LCC,200446,"FRYING PAN WLID 24CM FALU ZHNBLY 1187G24",15,15,"HOUSEWARE & KITCHENWARE",169,0,0
LCC,37356,"KELLOGGS RICE KRISPIES 450G 10",19,18,SUPERMARKET,69.99,1,69.99
LCC,88882,"S6 NAPKINS 40X40CM ASSORTED",15,17,"HOME DECOR & TEXTILES",65,-2,-130
LCC,64102,"DOLAIT MANGO DRINKING YOGHURT 200ML 10",17,17,SUPERMARKET,9.99,0,0
LCC,94233,"EVEREADY BATTERY SUPER HEAVY DUTY  1X20 AAA4",9,8,"ELECTRICAL APPLIANCES",17,1,17
LCC,93011,"PENCIL 12PCS H1216466",5,8,STATIONERY,19.9,-3,-59.7
LCC,06966,"KASAPREKO BRANDY 750ML 12",23,23,SUPERMARKET,36.49,0,0
LCC,128804,"COLORING MARKER 3YRS LUXOR 12PCS 610112WALLET",3,3,STATIONERY,12.9,0,0
LCC,135328,"MADAR POWDER BUCKET 1KG 6",7,7,SUPERMARKET,52.99,0,0
LCC,133195,"SHINE DISPOSABLE CUPS 425CC 50PCS  20",17,17,SUPERMARKET,22.99,0,0
LCC,14338,"MARILAN ROSQUINHAS RING BISCUITS MILK 300G  32",26,26,SUPERMARKET,15.49,0,0
LCC,162847,"CURTAIN JACQUARD 54X90 BLKTAUPE S1262",12,12,"HOME DECOR & TEXTILES",139,0,0
LCC,162863,"CURTAIN JACQUARD 54X90 WHITE",3,3,"HOME DECOR & TEXTILES",149,0,0
LCC,161724,"TV ENTERTIANMENT UNIT WHTNOCE 299900352",1,1,FURNITURE,1599,0,0
LCC,160322,"PYREX ROASTER RECTANGLE 29L DM32RR63046",1,1,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,167011,"BIN SET WFLAT LID BLK FINISH RND 5L STEP 5YPG RJK",6,6,"HOUSEWARE & KITCHENWARE",109,0,0
LCC,180099,"DOVE BAR SOAP  RESTORING 4PK  12",13,18,SUPERMARKET,67.99,-5,-339.95
LCC,180263,"SOLID TURNER PEAR WOOD HANDLE AA2131",52,52,"HOUSEWARE & KITCHENWARE",34.9,0,0
LCC,180279,"RICE SPOON WROSEWOOD LONG HANDLE RH2002",65,65,"HOUSEWARE & KITCHENWARE",19.9,0,0
LCC,187060,"CUTLERY ORGANIZER TRAY 33X24X4CM PLASTIC A95383",10,10,"HOUSEWARE & KITCHENWARE",59,0,0
LCC,193509,"TUMBLER 6 PCS SET GIFT PACK LVADA382F",8,8,"HOUSEWARE & KITCHENWARE",89,0,0
LCC,194691,"KIDS POLICE MOTORCYCLE TOY 14X11 HCL O51052",13,13,"TOYS AND ENTERTAINMENT",42.99,0,0
LCC,189734,"PERLA STILL MINERAL WATER 330ML 12",507,507,SUPERMARKET,16.99,0,0
LCC,198228,"DUSTBIN SQ 10 LITRES WITH LEGS PLASTIC YWU",13,14,"HOUSEWARE & KITCHENWARE",99,-1,-99
LCC,48454,"GINO TOMATO PASTE  MIX SACHET 200G  24",79,82,SUPERMARKET,10.99,-3,-32.97
LCC,55688,"AFRIWARA ORIGINAL SANTOS SWEET 125G  20",30,30,SUPERMARKET,9.89,0,0
LCC,92811,"ROLLING PIN 45CM WOODEN 001 YWU",7,7,"HOUSEWARE & KITCHENWARE",42.9,0,0
LCC,113937,"BLUE ACTIVITY BOOK",2,2,STATIONERY,31.9,0,0
LCC,129198,"TOY CARD MACHINE 1611P",26,26,"TOYS AND ENTERTAINMENT",66.9,0,0
LCC,137482,"BUMBLE DIAPERS JUMBO N1 NEWBORN 86PCS  4",4,2,SUPERMARKET,219.99,2,439.98
LCC,130072,"GLASS MARKER GOLDPINK HEN PARTY ROSE 8P 9909894",5,6,"TOYS AND ENTERTAINMENT",29.9,-1,-29.9
LCC,153470,"CLIP FILE PUNCHLESS CLASSIC A4 SAYA SY101A",31,31,STATIONERY,25,0,0
LCC,164207,"MAZBIT TASTY TREAT CHOCO GROUNUT BISCUITS 60G  40",59,60,SUPERMARKET,3.59,-1,-3.59
LCC,162612,"PHILPS LED CLASSIC440W A60 E27 NDAPR 929001974708",1,1,"ELECTRICAL APPLIANCES",32,0,0
LCC,167397,"DINNER SET PORCELAIN WHITE 12PCS ST3235 RJK",4,4,"HOUSEWARE & KITCHENWARE",149,0,0
LCC,182414,"COOKING POT 26CM PALU  ZHNBLY 1070T26",4,4,"HOUSEWARE & KITCHENWARE",279,0,0
LCC,181606,"TEA  COFFEE PRESS BOROSILICATE 660ML 131081012",21,20,"HOUSEWARE & KITCHENWARE",49.9,1,49.9
LCC,176636,"MOP REFILL SET OF 2PCS KOSI",19,18,"HOUSEWARE & KITCHENWARE",4.9,1,4.9
LCC,45389,"BK GARCIA RED WINE TETRA PACK 11 1L 12",2,2,SUPERMARKET,44.99,0,0
LCC,81478,"DOLAIT STRAWBERRY YOGURT 125G 10",10,10,SUPERMARKET,9.99,0,0
LCC,66373,"LION ALUMINIUM BASIN 4245LTR LB13B",1,1,"HOUSEWARE & KITCHENWARE",149,0,0
LCC,67964,"READING GLASSES WITH CASE",26,26,"GARMENTS AND FOOTWEAR",9,0,0
LCC,104891,"FANMILK FANICE VANILLA ICE CREAM 500ML 6",16,17,SUPERMARKET,25.99,-1,-25.99
LCC,106700,"NASCO POPCORN MAKER 1200W PC1005ACB",2,2,"ELECTRICAL APPLIANCES",169,0,0
LCC,113183,"MIKSI CHOCO  3 IN 1 SACHET 35G  120",50,50,SUPERMARKET,4.19,0,0
LCC,116649,"PRINCE CHOCOLATE 130G   20",23,22,SUPERMARKET,12.99,1,12.99
LCC,129137,"FAST CAR KIDZ 6689B1",2,2,"TOYS AND ENTERTAINMENT",24.9,0,0
LCC,147111,"PALMOLIVE BATH GEL MACADAMIA 750ML 12",8,8,SUPERMARKET,74.99,0,0
LCC,140724,"SCIENCE AROUND US 46X30X10CM",7,7,STATIONERY,34.9,0,0
LCC,166545,"WATER BOTTLE 1380ML PNP3315",30,17,"HOUSEWARE & KITCHENWARE",9.9,13,128.7
LCC,161124,"FILLED CUSHION VELVET 45X45CMBEIGE DC231",8,8,"HOME DECOR & TEXTILES",69,0,0
LCC,171935,"NASCO GAS COOKER 4B 50X50 BLACK NASGCSNIPER50TB",2,2,"GAS COOKER & ACCESSORIES",1899,0,0
LCC,168222,"BEDSHEET SET MICRO PEACH 2PCS 90GSM 03BT0937PT",14,14,"HOME DECOR & TEXTILES",55,0,0
LCC,167824,"SLOTTED TURNER BAMBOO YWU",1,1,"HOUSEWARE & KITCHENWARE",16.9,0,0
LCC,186701,"MICROWAVE FOOD PLATE PLASTIC RJK 2159",36,35,"HOUSEWARE & KITCHENWARE",49.9,1,49.9
LCC,193503,"STEMWARE 6 PCS SET GIFT PACK LVMIS560F",6,6,"HOUSEWARE & KITCHENWARE",109,0,0
LCC,190036,"CEILING BRUSH 17M PLASTIC YWU",36,38,"HOUSEWARE & KITCHENWARE",16.9,-2,-33.8
LCC,190101,"FAN LED WLIGHT 1800",8,8,"ELECTRICAL APPLIANCES",229,0,0
LCC,189502,"3PC COMFORTER SET QUEEN 86X86 MF ASST 03CO0476",2,2,"HOME DECOR & TEXTILES",279,0,0
LCC,67697,"ALUMINIUM CASSEROLE 24CM WGLASS LID MK6201",2,2,"HOUSEWARE & KITCHENWARE",129,0,0
LCC,65905,"SUNNY GOLD WHITE SUGAR STICKS 500G 24",17,17,SUPERMARKET,38.99,0,0
LCC,98219,"MIDEA MICROWAVE OVEN 20L WGRILL WHITE MG720CFB",2,2,"ELECTRICAL APPLIANCES",1349,0,0
LCC,91237,"SAIRO BATHSHOWER GEL MELON SENSATION 750ML 8",14,14,SUPERMARKET,50.99,0,0
LCC,128179,"PADDLE POP RAINBOW RELAUNCH ICE CREAM 50ML 48",44,47,SUPERMARKET,4.99,-3,-14.97
LCC,123674,"BATHMAT COTTON PRINTED 40X60CM MYQ91757",17,17,"HOME DECOR & TEXTILES",24.9,0,0
LCC,175178,"WALLS FEAST MAX VANILLA 65ML 42",17,17,SUPERMARKET,8.99,0,0
LCC,174438,"PAPER BAG HOLOGRAPHIC 32X42X115CM KR2450L16",1,1,"TOYS AND ENTERTAINMENT",16.9,0,0
LCC,169951,"TRUESMILE TOOTHPASTE  BRUSH  PROCLEAN 100ML   12",14,14,SUPERMARKET,26.99,0,0
LCC,179953,"FILLED CUSHION LN 45X45CM CHOCO EHAMKCUSHION143",12,12,"HOME DECOR & TEXTILES",99,0,0
LCC,18018,"DEO REFILL ASSORTED PERFUME SPRAY  300ML 24",7,7,SUPERMARKET,139.99,0,0
LCC,192746,"CURTAIN PR BROWN 54X90 PL 2501Y",12,12,"HOME DECOR & TEXTILES",99,0,0
LCC,200816,"WOK 28CM FALU ZHNBAROLY 262728",9,9,"HOUSEWARE & KITCHENWARE",169,0,0
LCC,197980,"HH GARI CUP SOAKING MIX MILK  70G  24",9,7,SUPERMARKET,4.29,2,8.58
LCC,197985,"MCBERRY PURE DELIGHT CHOCOLATE COOKIES 54G 144",160,159,SUPERMARKET,1.99,1,1.99
LCC,48195,"FLORA GIANT MULTI PURPOSE TOWEL 6",5,7,SUPERMARKET,44.99,-2,-89.98
LCC,204543,"BOTTLE INSULATED DWALL 800ML HCVB1788",40,41,"HOUSEWARE & KITCHENWARE",65,-1,-65
LCC,204563,"MARILAN BISC MARIA 300G  24",20,21,SUPERMARKET,16.99,-1,-16.99
LCC,74232,"AKAI RICE COOKER 18L CK014A18L",1,1,"ELECTRICAL APPLIANCES",619,0,0
LCC,94430,"LELE KETCHUP 340G   24",73,73,SUPERMARKET,13.99,0,0
